date,date_key,year,quarter,month,month_name,month_short,day_of_month,fiscal_year,fiscal_quarter,fiscal_period_label,is_within_next_12_months,is_past
2024-11-10,20241110,2024,4,11,November,Nov,10,2025,1,FY2025 Q1,False,True
2024-11-11,20241111,2024,4,11,November,Nov,11,2025,1,FY2025 Q1,False,True
2024-11-12,20241112,2024,4,11,November,Nov,12,2025,1,FY2025 Q1,False,True
2024-11-13,20241113,2024,4,11,November,Nov,13,2025,1,FY2025 Q1,False,True
2024-11-14,20241114,2024,4,11,November,Nov,14,2025,1,FY2025 Q1,False,True
2024-11-15,20241115,2024,4,11,November,Nov,15,2025,1,FY2025 Q1,False,True
2024-11-16,20241116,2024,4,11,November,Nov,16,2025,1,FY2025 Q1,False,True
2024-11-17,20241117,2024,4,11,November,Nov,17,2025,1,FY2025 Q1,False,True
2024-11-18,20241118,2024,4,11,November,Nov,18,2025,1,FY2025 Q1,False,True
2024-11-19,20241119,2024,4,11,November,Nov,19,2025,1,FY2025 Q1,False,True
2024-11-20,20241120,2024,4,11,November,Nov,20,2025,1,FY2025 Q1,False,True
2024-11-21,20241121,2024,4,11,November,Nov,21,2025,1,FY2025 Q1,False,True
2024-11-22,20241122,2024,4,11,November,Nov,22,2025,1,FY2025 Q1,False,True
2024-11-23,20241123,2024,4,11,November,Nov,23,2025,1,FY2025 Q1,False,True
2024-11-24,20241124,2024,4,11,November,Nov,24,2025,1,FY2025 Q1,False,True
2024-11-25,20241125,2024,4,11,November,Nov,25,2025,1,FY2025 Q1,False,True
2024-11-26,20241126,2024,4,11,November,Nov,26,2025,1,FY2025 Q1,False,True
2024-11-27,20241127,2024,4,11,November,Nov,27,2025,1,FY2025 Q1,False,True
2024-11-28,20241128,2024,4,11,November,Nov,28,2025,1,FY2025 Q1,False,True
2024-11-29,20241129,2024,4,11,November,Nov,29,2025,1,FY2025 Q1,False,True
2024-11-30,20241130,2024,4,11,November,Nov,30,2025,1,FY2025 Q1,False,True
2024-12-01,20241201,2024,4,12,December,Dec,1,2025,1,FY2025 Q1,False,True
2024-12-02,20241202,2024,4,12,December,Dec,2,2025,1,FY2025 Q1,False,True
2024-12-03,20241203,2024,4,12,December,Dec,3,2025,1,FY2025 Q1,False,True
2024-12-04,20241204,2024,4,12,December,Dec,4,2025,1,FY2025 Q1,False,True
2024-12-05,20241205,2024,4,12,December,Dec,5,2025,1,FY2025 Q1,False,True
2024-12-06,20241206,2024,4,12,December,Dec,6,2025,1,FY2025 Q1,False,True
2024-12-07,20241207,2024,4,12,December,Dec,7,2025,1,FY2025 Q1,False,True
2024-12-08,20241208,2024,4,12,December,Dec,8,2025,1,FY2025 Q1,False,True
2024-12-09,20241209,2024,4,12,December,Dec,9,2025,1,FY2025 Q1,False,True
2024-12-10,20241210,2024,4,12,December,Dec,10,2025,1,FY2025 Q1,False,True
2024-12-11,20241211,2024,4,12,December,Dec,11,2025,1,FY2025 Q1,False,True
2024-12-12,20241212,2024,4,12,December,Dec,12,2025,1,FY2025 Q1,False,True
2024-12-13,20241213,2024,4,12,December,Dec,13,2025,1,FY2025 Q1,False,True
2024-12-14,20241214,2024,4,12,December,Dec,14,2025,1,FY2025 Q1,False,True
2024-12-15,20241215,2024,4,12,December,Dec,15,2025,1,FY2025 Q1,False,True
2024-12-16,20241216,2024,4,12,December,Dec,16,2025,1,FY2025 Q1,False,True
2024-12-17,20241217,2024,4,12,December,Dec,17,2025,1,FY2025 Q1,False,True
2024-12-18,20241218,2024,4,12,December,Dec,18,2025,1,FY2025 Q1,False,True
2024-12-19,20241219,2024,4,12,December,Dec,19,2025,1,FY2025 Q1,False,True
2024-12-20,20241220,2024,4,12,December,Dec,20,2025,1,FY2025 Q1,False,True
2024-12-21,20241221,2024,4,12,December,Dec,21,2025,1,FY2025 Q1,False,True
2024-12-22,20241222,2024,4,12,December,Dec,22,2025,1,FY2025 Q1,False,True
2024-12-23,20241223,2024,4,12,December,Dec,23,2025,1,FY2025 Q1,False,True
2024-12-24,20241224,2024,4,12,December,Dec,24,2025,1,FY2025 Q1,False,True
2024-12-25,20241225,2024,4,12,December,Dec,25,2025,1,FY2025 Q1,False,True
2024-12-26,20241226,2024,4,12,December,Dec,26,2025,1,FY2025 Q1,False,True
2024-12-27,20241227,2024,4,12,December,Dec,27,2025,1,FY2025 Q1,False,True
2024-12-28,20241228,2024,4,12,December,Dec,28,2025,1,FY2025 Q1,False,True
2024-12-29,20241229,2024,4,12,December,Dec,29,2025,1,FY2025 Q1,False,True
2024-12-30,20241230,2024,4,12,December,Dec,30,2025,1,FY2025 Q1,False,True
2024-12-31,20241231,2024,4,12,December,Dec,31,2025,1,FY2025 Q1,False,True
2025-01-01,20250101,2025,1,1,January,Jan,1,2025,2,FY2025 Q2,False,True
2025-01-02,20250102,2025,1,1,January,Jan,2,2025,2,FY2025 Q2,False,True
2025-01-03,20250103,2025,1,1,January,Jan,3,2025,2,FY2025 Q2,False,True
2025-01-04,20250104,2025,1,1,January,Jan,4,2025,2,FY2025 Q2,False,True
2025-01-05,20250105,2025,1,1,January,Jan,5,2025,2,FY2025 Q2,False,True
2025-01-06,20250106,2025,1,1,January,Jan,6,2025,2,FY2025 Q2,False,True
2025-01-07,20250107,2025,1,1,January,Jan,7,2025,2,FY2025 Q2,False,True
2025-01-08,20250108,2025,1,1,January,Jan,8,2025,2,FY2025 Q2,False,True
2025-01-09,20250109,2025,1,1,January,Jan,9,2025,2,FY2025 Q2,False,True
2025-01-10,20250110,2025,1,1,January,Jan,10,2025,2,FY2025 Q2,False,True
2025-01-11,20250111,2025,1,1,January,Jan,11,2025,2,FY2025 Q2,False,True
2025-01-12,20250112,2025,1,1,January,Jan,12,2025,2,FY2025 Q2,False,True
2025-01-13,20250113,2025,1,1,January,Jan,13,2025,2,FY2025 Q2,False,True
2025-01-14,20250114,2025,1,1,January,Jan,14,2025,2,FY2025 Q2,False,True
2025-01-15,20250115,2025,1,1,January,Jan,15,2025,2,FY2025 Q2,False,True
2025-01-16,20250116,2025,1,1,January,Jan,16,2025,2,FY2025 Q2,False,True
2025-01-17,20250117,2025,1,1,January,Jan,17,2025,2,FY2025 Q2,False,True
2025-01-18,20250118,2025,1,1,January,Jan,18,2025,2,FY2025 Q2,False,True
2025-01-19,20250119,2025,1,1,January,Jan,19,2025,2,FY2025 Q2,False,True
2025-01-20,20250120,2025,1,1,January,Jan,20,2025,2,FY2025 Q2,False,True
2025-01-21,20250121,2025,1,1,January,Jan,21,2025,2,FY2025 Q2,False,True
2025-01-22,20250122,2025,1,1,January,Jan,22,2025,2,FY2025 Q2,False,True
2025-01-23,20250123,2025,1,1,January,Jan,23,2025,2,FY2025 Q2,False,True
2025-01-24,20250124,2025,1,1,January,Jan,24,2025,2,FY2025 Q2,False,True
2025-01-25,20250125,2025,1,1,January,Jan,25,2025,2,FY2025 Q2,False,True
2025-01-26,20250126,2025,1,1,January,Jan,26,2025,2,FY2025 Q2,False,True
2025-01-27,20250127,2025,1,1,January,Jan,27,2025,2,FY2025 Q2,False,True
2025-01-28,20250128,2025,1,1,January,Jan,28,2025,2,FY2025 Q2,False,True
2025-01-29,20250129,2025,1,1,January,Jan,29,2025,2,FY2025 Q2,False,True
2025-01-30,20250130,2025,1,1,January,Jan,30,2025,2,FY2025 Q2,False,True
2025-01-31,20250131,2025,1,1,January,Jan,31,2025,2,FY2025 Q2,False,True
2025-02-01,20250201,2025,1,2,February,Feb,1,2025,2,FY2025 Q2,False,True
2025-02-02,20250202,2025,1,2,February,Feb,2,2025,2,FY2025 Q2,False,True
2025-02-03,20250203,2025,1,2,February,Feb,3,2025,2,FY2025 Q2,False,True
2025-02-04,20250204,2025,1,2,February,Feb,4,2025,2,FY2025 Q2,False,True
2025-02-05,20250205,2025,1,2,February,Feb,5,2025,2,FY2025 Q2,False,True
2025-02-06,20250206,2025,1,2,February,Feb,6,2025,2,FY2025 Q2,False,True
2025-02-07,20250207,2025,1,2,February,Feb,7,2025,2,FY2025 Q2,False,True
2025-02-08,20250208,2025,1,2,February,Feb,8,2025,2,FY2025 Q2,False,True
2025-02-09,20250209,2025,1,2,February,Feb,9,2025,2,FY2025 Q2,False,True
2025-02-10,20250210,2025,1,2,February,Feb,10,2025,2,FY2025 Q2,False,True
2025-02-11,20250211,2025,1,2,February,Feb,11,2025,2,FY2025 Q2,False,True
2025-02-12,20250212,2025,1,2,February,Feb,12,2025,2,FY2025 Q2,False,True
2025-02-13,20250213,2025,1,2,February,Feb,13,2025,2,FY2025 Q2,False,True
2025-02-14,20250214,2025,1,2,February,Feb,14,2025,2,FY2025 Q2,False,True
2025-02-15,20250215,2025,1,2,February,Feb,15,2025,2,FY2025 Q2,False,True
2025-02-16,20250216,2025,1,2,February,Feb,16,2025,2,FY2025 Q2,False,True
2025-02-17,20250217,2025,1,2,February,Feb,17,2025,2,FY2025 Q2,False,True
2025-02-18,20250218,2025,1,2,February,Feb,18,2025,2,FY2025 Q2,False,True
2025-02-19,20250219,2025,1,2,February,Feb,19,2025,2,FY2025 Q2,False,True
2025-02-20,20250220,2025,1,2,February,Feb,20,2025,2,FY2025 Q2,False,True
2025-02-21,20250221,2025,1,2,February,Feb,21,2025,2,FY2025 Q2,False,True
2025-02-22,20250222,2025,1,2,February,Feb,22,2025,2,FY2025 Q2,False,True
2025-02-23,20250223,2025,1,2,February,Feb,23,2025,2,FY2025 Q2,False,True
2025-02-24,20250224,2025,1,2,February,Feb,24,2025,2,FY2025 Q2,False,True
2025-02-25,20250225,2025,1,2,February,Feb,25,2025,2,FY2025 Q2,False,True
2025-02-26,20250226,2025,1,2,February,Feb,26,2025,2,FY2025 Q2,False,True
2025-02-27,20250227,2025,1,2,February,Feb,27,2025,2,FY2025 Q2,False,True
2025-02-28,20250228,2025,1,2,February,Feb,28,2025,2,FY2025 Q2,False,True
2025-03-01,20250301,2025,1,3,March,Mar,1,2025,2,FY2025 Q2,False,True
2025-03-02,20250302,2025,1,3,March,Mar,2,2025,2,FY2025 Q2,False,True
2025-03-03,20250303,2025,1,3,March,Mar,3,2025,2,FY2025 Q2,False,True
2025-03-04,20250304,2025,1,3,March,Mar,4,2025,2,FY2025 Q2,False,True
2025-03-05,20250305,2025,1,3,March,Mar,5,2025,2,FY2025 Q2,False,True
2025-03-06,20250306,2025,1,3,March,Mar,6,2025,2,FY2025 Q2,False,True
2025-03-07,20250307,2025,1,3,March,Mar,7,2025,2,FY2025 Q2,False,True
2025-03-08,20250308,2025,1,3,March,Mar,8,2025,2,FY2025 Q2,False,True
2025-03-09,20250309,2025,1,3,March,Mar,9,2025,2,FY2025 Q2,False,True
2025-03-10,20250310,2025,1,3,March,Mar,10,2025,2,FY2025 Q2,False,True
2025-03-11,20250311,2025,1,3,March,Mar,11,2025,2,FY2025 Q2,False,True
2025-03-12,20250312,2025,1,3,March,Mar,12,2025,2,FY2025 Q2,False,True
2025-03-13,20250313,2025,1,3,March,Mar,13,2025,2,FY2025 Q2,False,True
2025-03-14,20250314,2025,1,3,March,Mar,14,2025,2,FY2025 Q2,False,True
2025-03-15,20250315,2025,1,3,March,Mar,15,2025,2,FY2025 Q2,False,True
2025-03-16,20250316,2025,1,3,March,Mar,16,2025,2,FY2025 Q2,False,True
2025-03-17,20250317,2025,1,3,March,Mar,17,2025,2,FY2025 Q2,False,True
2025-03-18,20250318,2025,1,3,March,Mar,18,2025,2,FY2025 Q2,False,True
2025-03-19,20250319,2025,1,3,March,Mar,19,2025,2,FY2025 Q2,False,True
2025-03-20,20250320,2025,1,3,March,Mar,20,2025,2,FY2025 Q2,False,True
2025-03-21,20250321,2025,1,3,March,Mar,21,2025,2,FY2025 Q2,False,True
2025-03-22,20250322,2025,1,3,March,Mar,22,2025,2,FY2025 Q2,False,True
2025-03-23,20250323,2025,1,3,March,Mar,23,2025,2,FY2025 Q2,False,True
2025-03-24,20250324,2025,1,3,March,Mar,24,2025,2,FY2025 Q2,False,True
2025-03-25,20250325,2025,1,3,March,Mar,25,2025,2,FY2025 Q2,False,True
2025-03-26,20250326,2025,1,3,March,Mar,26,2025,2,FY2025 Q2,False,True
2025-03-27,20250327,2025,1,3,March,Mar,27,2025,2,FY2025 Q2,False,True
2025-03-28,20250328,2025,1,3,March,Mar,28,2025,2,FY2025 Q2,False,True
2025-03-29,20250329,2025,1,3,March,Mar,29,2025,2,FY2025 Q2,False,True
2025-03-30,20250330,2025,1,3,March,Mar,30,2025,2,FY2025 Q2,False,True
2025-03-31,20250331,2025,1,3,March,Mar,31,2025,2,FY2025 Q2,False,True
2025-04-01,20250401,2025,2,4,April,Apr,1,2025,3,FY2025 Q3,False,True
2025-04-02,20250402,2025,2,4,April,Apr,2,2025,3,FY2025 Q3,False,True
2025-04-03,20250403,2025,2,4,April,Apr,3,2025,3,FY2025 Q3,False,True
2025-04-04,20250404,2025,2,4,April,Apr,4,2025,3,FY2025 Q3,False,True
2025-04-05,20250405,2025,2,4,April,Apr,5,2025,3,FY2025 Q3,False,True
2025-04-06,20250406,2025,2,4,April,Apr,6,2025,3,FY2025 Q3,False,True
2025-04-07,20250407,2025,2,4,April,Apr,7,2025,3,FY2025 Q3,False,True
2025-04-08,20250408,2025,2,4,April,Apr,8,2025,3,FY2025 Q3,False,True
2025-04-09,20250409,2025,2,4,April,Apr,9,2025,3,FY2025 Q3,False,True
2025-04-10,20250410,2025,2,4,April,Apr,10,2025,3,FY2025 Q3,False,True
2025-04-11,20250411,2025,2,4,April,Apr,11,2025,3,FY2025 Q3,False,True
2025-04-12,20250412,2025,2,4,April,Apr,12,2025,3,FY2025 Q3,False,True
2025-04-13,20250413,2025,2,4,April,Apr,13,2025,3,FY2025 Q3,False,True
2025-04-14,20250414,2025,2,4,April,Apr,14,2025,3,FY2025 Q3,False,True
2025-04-15,20250415,2025,2,4,April,Apr,15,2025,3,FY2025 Q3,False,True
2025-04-16,20250416,2025,2,4,April,Apr,16,2025,3,FY2025 Q3,False,True
2025-04-17,20250417,2025,2,4,April,Apr,17,2025,3,FY2025 Q3,False,True
2025-04-18,20250418,2025,2,4,April,Apr,18,2025,3,FY2025 Q3,False,True
2025-04-19,20250419,2025,2,4,April,Apr,19,2025,3,FY2025 Q3,False,True
2025-04-20,20250420,2025,2,4,April,Apr,20,2025,3,FY2025 Q3,False,True
2025-04-21,20250421,2025,2,4,April,Apr,21,2025,3,FY2025 Q3,False,True
2025-04-22,20250422,2025,2,4,April,Apr,22,2025,3,FY2025 Q3,False,True
2025-04-23,20250423,2025,2,4,April,Apr,23,2025,3,FY2025 Q3,False,True
2025-04-24,20250424,2025,2,4,April,Apr,24,2025,3,FY2025 Q3,False,True
2025-04-25,20250425,2025,2,4,April,Apr,25,2025,3,FY2025 Q3,False,True
2025-04-26,20250426,2025,2,4,April,Apr,26,2025,3,FY2025 Q3,False,True
2025-04-27,20250427,2025,2,4,April,Apr,27,2025,3,FY2025 Q3,False,True
2025-04-28,20250428,2025,2,4,April,Apr,28,2025,3,FY2025 Q3,False,True
2025-04-29,20250429,2025,2,4,April,Apr,29,2025,3,FY2025 Q3,False,True
2025-04-30,20250430,2025,2,4,April,Apr,30,2025,3,FY2025 Q3,False,True
2025-05-01,20250501,2025,2,5,May,May,1,2025,3,FY2025 Q3,False,True
2025-05-02,20250502,2025,2,5,May,May,2,2025,3,FY2025 Q3,False,True
2025-05-03,20250503,2025,2,5,May,May,3,2025,3,FY2025 Q3,False,True
2025-05-04,20250504,2025,2,5,May,May,4,2025,3,FY2025 Q3,False,True
2025-05-05,20250505,2025,2,5,May,May,5,2025,3,FY2025 Q3,False,True
2025-05-06,20250506,2025,2,5,May,May,6,2025,3,FY2025 Q3,False,True
2025-05-07,20250507,2025,2,5,May,May,7,2025,3,FY2025 Q3,False,True
2025-05-08,20250508,2025,2,5,May,May,8,2025,3,FY2025 Q3,False,True
2025-05-09,20250509,2025,2,5,May,May,9,2025,3,FY2025 Q3,False,True
2025-05-10,20250510,2025,2,5,May,May,10,2025,3,FY2025 Q3,False,True
2025-05-11,20250511,2025,2,5,May,May,11,2025,3,FY2025 Q3,False,True
2025-05-12,20250512,2025,2,5,May,May,12,2025,3,FY2025 Q3,False,True
2025-05-13,20250513,2025,2,5,May,May,13,2025,3,FY2025 Q3,False,True
2025-05-14,20250514,2025,2,5,May,May,14,2025,3,FY2025 Q3,False,True
2025-05-15,20250515,2025,2,5,May,May,15,2025,3,FY2025 Q3,False,True
2025-05-16,20250516,2025,2,5,May,May,16,2025,3,FY2025 Q3,False,True
2025-05-17,20250517,2025,2,5,May,May,17,2025,3,FY2025 Q3,False,True
2025-05-18,20250518,2025,2,5,May,May,18,2025,3,FY2025 Q3,False,True
2025-05-19,20250519,2025,2,5,May,May,19,2025,3,FY2025 Q3,False,True
2025-05-20,20250520,2025,2,5,May,May,20,2025,3,FY2025 Q3,False,True
2025-05-21,20250521,2025,2,5,May,May,21,2025,3,FY2025 Q3,False,True
2025-05-22,20250522,2025,2,5,May,May,22,2025,3,FY2025 Q3,False,True
2025-05-23,20250523,2025,2,5,May,May,23,2025,3,FY2025 Q3,False,True
2025-05-24,20250524,2025,2,5,May,May,24,2025,3,FY2025 Q3,False,True
2025-05-25,20250525,2025,2,5,May,May,25,2025,3,FY2025 Q3,False,True
2025-05-26,20250526,2025,2,5,May,May,26,2025,3,FY2025 Q3,False,True
2025-05-27,20250527,2025,2,5,May,May,27,2025,3,FY2025 Q3,False,True
2025-05-28,20250528,2025,2,5,May,May,28,2025,3,FY2025 Q3,False,True
2025-05-29,20250529,2025,2,5,May,May,29,2025,3,FY2025 Q3,False,True
2025-05-30,20250530,2025,2,5,May,May,30,2025,3,FY2025 Q3,False,True
2025-05-31,20250531,2025,2,5,May,May,31,2025,3,FY2025 Q3,False,True
2025-06-01,20250601,2025,2,6,June,Jun,1,2025,3,FY2025 Q3,False,True
2025-06-02,20250602,2025,2,6,June,Jun,2,2025,3,FY2025 Q3,False,True
2025-06-03,20250603,2025,2,6,June,Jun,3,2025,3,FY2025 Q3,False,True
2025-06-04,20250604,2025,2,6,June,Jun,4,2025,3,FY2025 Q3,False,True
2025-06-05,20250605,2025,2,6,June,Jun,5,2025,3,FY2025 Q3,False,True
2025-06-06,20250606,2025,2,6,June,Jun,6,2025,3,FY2025 Q3,False,True
2025-06-07,20250607,2025,2,6,June,Jun,7,2025,3,FY2025 Q3,False,True
2025-06-08,20250608,2025,2,6,June,Jun,8,2025,3,FY2025 Q3,False,True
2025-06-09,20250609,2025,2,6,June,Jun,9,2025,3,FY2025 Q3,False,True
2025-06-10,20250610,2025,2,6,June,Jun,10,2025,3,FY2025 Q3,False,True
2025-06-11,20250611,2025,2,6,June,Jun,11,2025,3,FY2025 Q3,False,True
2025-06-12,20250612,2025,2,6,June,Jun,12,2025,3,FY2025 Q3,False,True
2025-06-13,20250613,2025,2,6,June,Jun,13,2025,3,FY2025 Q3,False,True
2025-06-14,20250614,2025,2,6,June,Jun,14,2025,3,FY2025 Q3,False,True
2025-06-15,20250615,2025,2,6,June,Jun,15,2025,3,FY2025 Q3,False,True
2025-06-16,20250616,2025,2,6,June,Jun,16,2025,3,FY2025 Q3,False,True
2025-06-17,20250617,2025,2,6,June,Jun,17,2025,3,FY2025 Q3,False,True
2025-06-18,20250618,2025,2,6,June,Jun,18,2025,3,FY2025 Q3,False,True
2025-06-19,20250619,2025,2,6,June,Jun,19,2025,3,FY2025 Q3,False,True
2025-06-20,20250620,2025,2,6,June,Jun,20,2025,3,FY2025 Q3,False,True
2025-06-21,20250621,2025,2,6,June,Jun,21,2025,3,FY2025 Q3,False,True
2025-06-22,20250622,2025,2,6,June,Jun,22,2025,3,FY2025 Q3,False,True
2025-06-23,20250623,2025,2,6,June,Jun,23,2025,3,FY2025 Q3,False,True
2025-06-24,20250624,2025,2,6,June,Jun,24,2025,3,FY2025 Q3,False,True
2025-06-25,20250625,2025,2,6,June,Jun,25,2025,3,FY2025 Q3,False,True
2025-06-26,20250626,2025,2,6,June,Jun,26,2025,3,FY2025 Q3,False,True
2025-06-27,20250627,2025,2,6,June,Jun,27,2025,3,FY2025 Q3,False,True
2025-06-28,20250628,2025,2,6,June,Jun,28,2025,3,FY2025 Q3,False,True
2025-06-29,20250629,2025,2,6,June,Jun,29,2025,3,FY2025 Q3,False,True
2025-06-30,20250630,2025,2,6,June,Jun,30,2025,3,FY2025 Q3,False,True
2025-07-01,20250701,2025,3,7,July,Jul,1,2025,4,FY2025 Q4,False,True
2025-07-02,20250702,2025,3,7,July,Jul,2,2025,4,FY2025 Q4,False,True
2025-07-03,20250703,2025,3,7,July,Jul,3,2025,4,FY2025 Q4,False,True
2025-07-04,20250704,2025,3,7,July,Jul,4,2025,4,FY2025 Q4,False,True
2025-07-05,20250705,2025,3,7,July,Jul,5,2025,4,FY2025 Q4,False,True
2025-07-06,20250706,2025,3,7,July,Jul,6,2025,4,FY2025 Q4,False,True
2025-07-07,20250707,2025,3,7,July,Jul,7,2025,4,FY2025 Q4,False,True
2025-07-08,20250708,2025,3,7,July,Jul,8,2025,4,FY2025 Q4,False,True
2025-07-09,20250709,2025,3,7,July,Jul,9,2025,4,FY2025 Q4,False,True
2025-07-10,20250710,2025,3,7,July,Jul,10,2025,4,FY2025 Q4,False,True
2025-07-11,20250711,2025,3,7,July,Jul,11,2025,4,FY2025 Q4,False,True
2025-07-12,20250712,2025,3,7,July,Jul,12,2025,4,FY2025 Q4,False,True
2025-07-13,20250713,2025,3,7,July,Jul,13,2025,4,FY2025 Q4,False,True
2025-07-14,20250714,2025,3,7,July,Jul,14,2025,4,FY2025 Q4,False,True
2025-07-15,20250715,2025,3,7,July,Jul,15,2025,4,FY2025 Q4,False,True
2025-07-16,20250716,2025,3,7,July,Jul,16,2025,4,FY2025 Q4,False,True
2025-07-17,20250717,2025,3,7,July,Jul,17,2025,4,FY2025 Q4,False,True
2025-07-18,20250718,2025,3,7,July,Jul,18,2025,4,FY2025 Q4,False,True
2025-07-19,20250719,2025,3,7,July,Jul,19,2025,4,FY2025 Q4,False,True
2025-07-20,20250720,2025,3,7,July,Jul,20,2025,4,FY2025 Q4,False,True
2025-07-21,20250721,2025,3,7,July,Jul,21,2025,4,FY2025 Q4,False,True
2025-07-22,20250722,2025,3,7,July,Jul,22,2025,4,FY2025 Q4,False,True
2025-07-23,20250723,2025,3,7,July,Jul,23,2025,4,FY2025 Q4,False,True
2025-07-24,20250724,2025,3,7,July,Jul,24,2025,4,FY2025 Q4,False,True
2025-07-25,20250725,2025,3,7,July,Jul,25,2025,4,FY2025 Q4,False,True
2025-07-26,20250726,2025,3,7,July,Jul,26,2025,4,FY2025 Q4,False,True
2025-07-27,20250727,2025,3,7,July,Jul,27,2025,4,FY2025 Q4,False,True
2025-07-28,20250728,2025,3,7,July,Jul,28,2025,4,FY2025 Q4,False,True
2025-07-29,20250729,2025,3,7,July,Jul,29,2025,4,FY2025 Q4,False,True
2025-07-30,20250730,2025,3,7,July,Jul,30,2025,4,FY2025 Q4,False,True
2025-07-31,20250731,2025,3,7,July,Jul,31,2025,4,FY2025 Q4,False,True
2025-08-01,20250801,2025,3,8,August,Aug,1,2025,4,FY2025 Q4,False,True
2025-08-02,20250802,2025,3,8,August,Aug,2,2025,4,FY2025 Q4,False,True
2025-08-03,20250803,2025,3,8,August,Aug,3,2025,4,FY2025 Q4,False,True
2025-08-04,20250804,2025,3,8,August,Aug,4,2025,4,FY2025 Q4,False,True
2025-08-05,20250805,2025,3,8,August,Aug,5,2025,4,FY2025 Q4,False,True
2025-08-06,20250806,2025,3,8,August,Aug,6,2025,4,FY2025 Q4,False,True
2025-08-07,20250807,2025,3,8,August,Aug,7,2025,4,FY2025 Q4,False,True
2025-08-08,20250808,2025,3,8,August,Aug,8,2025,4,FY2025 Q4,False,True
2025-08-09,20250809,2025,3,8,August,Aug,9,2025,4,FY2025 Q4,False,True
2025-08-10,20250810,2025,3,8,August,Aug,10,2025,4,FY2025 Q4,False,True
2025-08-11,20250811,2025,3,8,August,Aug,11,2025,4,FY2025 Q4,False,True
2025-08-12,20250812,2025,3,8,August,Aug,12,2025,4,FY2025 Q4,False,True
2025-08-13,20250813,2025,3,8,August,Aug,13,2025,4,FY2025 Q4,False,True
2025-08-14,20250814,2025,3,8,August,Aug,14,2025,4,FY2025 Q4,False,True
2025-08-15,20250815,2025,3,8,August,Aug,15,2025,4,FY2025 Q4,False,True
2025-08-16,20250816,2025,3,8,August,Aug,16,2025,4,FY2025 Q4,False,True
2025-08-17,20250817,2025,3,8,August,Aug,17,2025,4,FY2025 Q4,False,True
2025-08-18,20250818,2025,3,8,August,Aug,18,2025,4,FY2025 Q4,False,True
2025-08-19,20250819,2025,3,8,August,Aug,19,2025,4,FY2025 Q4,False,True
2025-08-20,20250820,2025,3,8,August,Aug,20,2025,4,FY2025 Q4,False,True
2025-08-21,20250821,2025,3,8,August,Aug,21,2025,4,FY2025 Q4,False,True
2025-08-22,20250822,2025,3,8,August,Aug,22,2025,4,FY2025 Q4,False,True
2025-08-23,20250823,2025,3,8,August,Aug,23,2025,4,FY2025 Q4,False,True
2025-08-24,20250824,2025,3,8,August,Aug,24,2025,4,FY2025 Q4,False,True
2025-08-25,20250825,2025,3,8,August,Aug,25,2025,4,FY2025 Q4,False,True
2025-08-26,20250826,2025,3,8,August,Aug,26,2025,4,FY2025 Q4,False,True
2025-08-27,20250827,2025,3,8,August,Aug,27,2025,4,FY2025 Q4,False,True
2025-08-28,20250828,2025,3,8,August,Aug,28,2025,4,FY2025 Q4,False,True
2025-08-29,20250829,2025,3,8,August,Aug,29,2025,4,FY2025 Q4,False,True
2025-08-30,20250830,2025,3,8,August,Aug,30,2025,4,FY2025 Q4,False,True
2025-08-31,20250831,2025,3,8,August,Aug,31,2025,4,FY2025 Q4,False,True
2025-09-01,20250901,2025,3,9,September,Sep,1,2025,4,FY2025 Q4,False,True
2025-09-02,20250902,2025,3,9,September,Sep,2,2025,4,FY2025 Q4,False,True
2025-09-03,20250903,2025,3,9,September,Sep,3,2025,4,FY2025 Q4,False,True
2025-09-04,20250904,2025,3,9,September,Sep,4,2025,4,FY2025 Q4,False,True
2025-09-05,20250905,2025,3,9,September,Sep,5,2025,4,FY2025 Q4,False,True
2025-09-06,20250906,2025,3,9,September,Sep,6,2025,4,FY2025 Q4,False,True
2025-09-07,20250907,2025,3,9,September,Sep,7,2025,4,FY2025 Q4,False,True
2025-09-08,20250908,2025,3,9,September,Sep,8,2025,4,FY2025 Q4,False,True
2025-09-09,20250909,2025,3,9,September,Sep,9,2025,4,FY2025 Q4,False,True
2025-09-10,20250910,2025,3,9,September,Sep,10,2025,4,FY2025 Q4,False,True
2025-09-11,20250911,2025,3,9,September,Sep,11,2025,4,FY2025 Q4,False,True
2025-09-12,20250912,2025,3,9,September,Sep,12,2025,4,FY2025 Q4,False,True
2025-09-13,20250913,2025,3,9,September,Sep,13,2025,4,FY2025 Q4,False,True
2025-09-14,20250914,2025,3,9,September,Sep,14,2025,4,FY2025 Q4,False,True
2025-09-15,20250915,2025,3,9,September,Sep,15,2025,4,FY2025 Q4,False,True
2025-09-16,20250916,2025,3,9,September,Sep,16,2025,4,FY2025 Q4,False,True
2025-09-17,20250917,2025,3,9,September,Sep,17,2025,4,FY2025 Q4,False,True
2025-09-18,20250918,2025,3,9,September,Sep,18,2025,4,FY2025 Q4,False,True
2025-09-19,20250919,2025,3,9,September,Sep,19,2025,4,FY2025 Q4,False,True
2025-09-20,20250920,2025,3,9,September,Sep,20,2025,4,FY2025 Q4,False,True
2025-09-21,20250921,2025,3,9,September,Sep,21,2025,4,FY2025 Q4,False,True
2025-09-22,20250922,2025,3,9,September,Sep,22,2025,4,FY2025 Q4,False,True
2025-09-23,20250923,2025,3,9,September,Sep,23,2025,4,FY2025 Q4,False,True
